date_time,measurement_number,temp_C,relative_hum_NaCl,relative_hum_Ice
2019-01-11 06:15:00,13782,-6.866,24.881,27.34
2019-01-11 06:30:00,13783,-5.388,23.758,25.26
2019-01-11 06:45:00,13784,-4.378,22.844,23.69
2019-01-11 07:00:00,13785,-3.449,21.948,22.19
2019-01-11 07:15:00,13786,-2.392,20.795,20.35
2019-01-11 07:30:00,13787,-1.384,19.823,18.72
2019-01-11 07:45:00,13788,-0.676,19.216,17.66
2019-01-11 08:00:00,13789,-0.507,18.476,16.81
2019-01-11 08:15:00,13790,0.19,17.829,15.71
2019-01-11 08:30:00,13791,1.235,17.296,14.49
2019-01-11 08:45:00,13792,1.643,16.725,13.66
2019-01-11 09:00:00,13793,1.344,16.047,13.17
2019-01-11 09:15:00,13794,0.495,15.507,13.19
2019-01-11 09:30:00,13795,0.051,14.988,12.95
2019-01-11 09:45:00,13796,-0.227,14.643,12.79
2019-01-11 10:00:00,13797,-0.789,14.284,12.80
2019-01-11 10:15:00,13798,-1.986,14.027,13.32
2019-01-11 10:30:00,13799,-3.627,13.849,14.21
2019-01-11 10:45:00,13800,-5.574,13.591,15.21
2019-01-11 11:00:00,13801,-5.202,13.543,14.92
2019-01-11 11:15:00,13802,-5.449,13.564,15.11
2019-01-11 11:30:00,13803,-6.357,13.553,15.69
2019-01-11 11:45:00,13804,-7.543,13.529,16.43
2019-01-11 12:00:00,13805,-8.53,13.449,16.99
2019-01-11 12:15:00,13806,-9.066,13.423,17.32
2019-01-11 12:30:00,13807,-9.989,13.443,17.94
2019-01-11 12:45:00,13808,-10.934,13.43,18.54
2019-01-11 13:00:00,13809,-12.013,13.41,19.22
2019-01-11 13:15:00,13810,-12.825,13.435,19.77
2019-01-11 13:30:00,13811,-13.239,13.479,20.08
2019-01-11 13:45:00,13812,-13.734,13.519,20.45
2019-01-11 14:00:00,13813,-14.667,13.601,21.13
2019-01-11 14:15:00,13814,-15.628,13.682,21.84
2019-01-11 14:30:00,13815,-17.553,13.713,23.12
2019-01-11 14:45:00,13816,-19.423,13.683,24.31
2019-01-11 15:00:00,13817,-19.331,13.877,24.44
2019-01-11 15:15:00,13818,-19.149,14.328,24.77
2019-01-11 15:30:00,13819,-19.469,14.72,25.37
2019-01-11 15:45:00,13820,-19.933,14.916,25.87
2019-01-11 16:00:00,13821,-20.883,15.053,26.63
2019-01-11 16:15:00,13822,-21.617,15.138,27.19
2019-01-11 16:30:00,13823,-22.269,15.165,27.64
2019-01-11 16:45:00,13824,-22.626,15.395,28.10
2019-01-11 17:00:00,13825,-22.32,15.661,28.17
2019-01-11 17:15:00,13826,-22.016,16.113,28.42
2019-01-11 17:30:00,13827,-22.32,16.406,28.91
2019-01-11 17:45:00,13828,-22.168,16.477,28.89
2019-01-11 18:00:00,13829,-21.028,16.729,28.40
2019-01-11 18:15:00,13830,-20.167,17.215,28.32
2019-01-11 18:30:00,13831,-19.24,17.582,28.09
2019-01-11 18:45:00,13832,-18.518,17.875,27.91
2019-01-11 19:00:00,13833,-18.032,18.092,27.81
2019-01-11 19:15:00,13834,-17.64,18.053,27.52
2019-01-11 19:30:00,13835,-17.901,17.725,27.36
2019-01-11 19:45:00,13836,-19.103,16.966,27.38
2019-01-11 20:00:00,13837,-21.028,16.169,27.84
2019-01-11 20:15:00,13838,-23.093,15.618,28.63
2019-01-11 20:30:00,13839,-24.598,15.287,29.28
2019-01-11 20:45:00,13840,-25.556,15.049,29.66
2019-01-11 21:00:00,13841,-26.253,14.95,30.01
2019-01-11 21:15:00,13842,-27.092,14.966,30.58
2019-01-11 21:30:00,13843,-27.584,15.553,31.48
2019-01-11 21:45:00,13844,-27.646,16.529,32.50
2019-01-11 22:00:00,13845,-27.46,17.699,33.55
2019-01-11 22:15:00,13846,-27.153,18.934,34.58
2019-01-11 22:30:00,13847,-26.789,20.17,35.58
2019-01-11 22:45:00,13848,-26.431,21.313,36.49
2019-01-11 23:00:00,13849,-25.441,22.499,37.04
2019-01-11 23:15:00,13850,-24.269,23.822,37.60
2019-01-11 23:30:00,13851,-23.303,24.89,38.04
2019-01-11 23:45:00,13852,-22.678,25.871,38.61
2019-01-12 00:00:00,13853,-22.473,26.458,39.07
2019-01-12 00:15:00,13854,-22.371,26.586,39.13
2019-01-12 00:30:00,13855,-21.966,26.86,39.14
2019-01-12 00:45:00,13856,-21.766,27.177,39.32
2019-01-12 01:00:00,13857,-21.37,27.63,39.52
2019-01-12 01:15:00,13858,-20.931,28.087,39.69
2019-01-12 01:30:00,13859,-20.309,28.382,39.58
2019-01-12 01:45:00,13860,-19.7,28.495,39.30
2019-01-12 02:00:00,13861,-19.377,28.584,39.18
2019-01-12 02:15:00,13862,-19.058,28.642,39.03
2019-01-12 02:30:00,13863,-18.518,28.781,38.82
2019-01-12 02:45:00,13864,-16.534,29.41,38.16
2019-01-12 03:00:00,13865,-15.305,30.066,38.01
2019-01-12 03:15:00,13866,-16.078,29.24,37.69
2019-01-12 03:30:00,13867,-16.87,28.05,37.02
2019-01-12 03:45:00,13868,-17.51,27.722,37.10
2019-01-12 04:00:00,13869,-17.857,27.904,37.51
2019-01-12 04:15:00,13870,-18.429,28.247,38.23
2019-01-12 04:30:00,13871,-18.697,28.765,38.92
2019-01-12 04:45:00,13872,-18.742,29.331,39.51
2019-01-12 05:00:00,13873,-18.877,29.918,40.19
2019-01-12 05:15:00,13874,-18.697,30.263,40.42
2019-01-12 05:30:00,13875,-18.742,30.617,40.80
2019-01-12 05:45:00,13876,-18.787,30.912,41.12
2019-01-12 06:00:00,13877,-18.697,31.278,41.43
2019-01-12 06:15:00,13878,-18.252,31.44,41.30
2019-01-12 06:30:00,13879,-18.252,31.44,41.30
2019-01-12 06:45:00,13880,-17.988,31.346,41.04
2019-01-12 07:00:00,13881,-17.901,31.234,40.87
2019-01-12 07:15:00,13882,-17.553,30.969,40.38
2019-01-12 07:30:00,13883,-17.727,30.623,40.15
2019-01-12 07:45:00,13884,-17.988,30.269,39.96
2019-01-12 08:00:00,13885,-18.164,29.953,39.76
2019-01-12 08:15:00,13886,-18.607,29.613,39.71
2019-01-12 08:30:00,13887,-15.224,29.528,37.42
2019-01-12 08:45:00,13888,-18.208,29.649,39.48
2019-01-12 09:00:00,13889,-19.839,29.082,39.98
2019-01-12 09:15:00,13890,-20.931,28.984,40.59
2019-01-12 09:30:00,13891,-21.716,29.151,41.27
2019-01-12 09:45:00,13892,-22.422,29.502,42.08
2019-01-12 10:00:00,13893,-23.093,29.825,42.84
2019-01-12 10:15:00,13894,-23.674,30.183,43.57
2019-01-12 10:30:00,13895,-24.269,30.539,44.31
2019-01-12 10:45:00,13896,-24.988,30.822,45.06
2019-01-12 11:00:00,13897,-25.556,31.147,45.76
2019-01-12 11:15:00,13898,-26.077,31.533,46.48
2019-01-12 11:30:00,13899,-26.49,31.927,47.15
2019-01-12 11:45:00,13900,-27.153,32.18,47.83
2019-01-12 12:00:00,13901,-27.584,32.512,48.44
2019-01-12 12:15:00,13902,-28.086,32.921,49.18
2019-01-12 12:30:00,13903,-28.727,33.199,49.87
2019-01-12 12:45:00,13904,-29.386,33.474,50.57
2019-01-12 13:00:00,13905,-29.79,33.888,51.25
2019-01-12 13:15:00,13906,-30.063,34.371,51.91
2019-01-12 13:30:00,13907,-30.27,34.972,52.65
2019-01-12 13:45:00,13908,-30.76,35.851,53.85
2019-01-12 14:00:00,13909,-31.188,36.617,54.89
2019-01-12 14:15:00,13910,-31.551,37.359,55.87
2019-01-12 14:30:00,13911,-32.069,37.912,56.76
2019-01-12 14:45:00,13912,-32.674,38.34,57.58
2019-01-12 15:00:00,13913,-33.218,38.551,58.14
2019-01-12 15:15:00,13914,-33.774,38.925,58.88
2019-01-12 15:30:00,13915,-34.098,39.436,59.60
2019-01-12 15:45:00,13916,-34.51,39.96,60.39
2019-01-12 16:00:00,13917,-34.677,40.54,61.08
2019-01-12 16:15:00,13918,-34.593,41.231,61.72
2019-01-12 16:30:00,13919,-34.427,41.878,62.26
2019-01-12 16:45:00,13920,-34.345,42.647,62.97
2019-01-12 17:00:00,13921,-34.18,43.372,63.59
2019-01-12 17:15:00,13922,-34.017,44.014,64.13
2019-01-12 17:30:00,13923,-34.017,44.606,64.72
2019-01-12 17:45:00,13924,-33.936,45.18,65.24
2019-01-12 18:00:00,13925,-33.774,45.712,65.67
2019-01-12 18:15:00,13926,-33.454,46.212,65.96
2019-01-12 18:30:00,13927,-33.375,46.703,66.40
2019-01-12 18:45:00,13928,-33.296,47.141,66.78
2019-01-12 19:00:00,13929,-32.983,47.586,67.02
2019-01-12 19:15:00,13930,-32.674,48.084,67.32
2019-01-12 19:30:00,13931,-32.445,48.569,67.66
2019-01-12 19:45:00,13932,-31.772,48.989,67.64
2019-01-12 20:00:00,13933,-30.973,49.455,67.59
2019-01-12 20:15:00,13934,-30.201,50.051,67.68
2019-01-12 20:30:00,13935,-29.79,50.619,67.98
2019-01-12 20:45:00,13936,-29.32,50.957,68.02
2019-01-12 21:00:00,13937,-28.727,51.182,67.85
2019-01-12 21:15:00,13938,-28.404,51.365,67.83
2019-01-12 21:30:00,13939,-28.213,51.316,67.65
2019-01-12 21:45:00,13940,-27.959,51.169,67.34
2019-01-12 22:00:00,13941,-27.275,50.981,66.71
2019-01-12 22:15:00,13942,-26.609,51.057,66.35
2019-01-12 22:30:00,13943,-25.96,50.969,65.84
2019-01-12 22:45:00,13944,-25.327,50.662,65.12
2019-01-12 23:00:00,13945,-24.051,50.206,63.84
2019-01-12 23:15:00,13946,-23.356,51.045,64.23
2019-01-12 23:30:00,13947,-22.678,52.233,64.97
2019-01-12 23:45:00,13948,-21.916,53.731,65.98
2019-01-13 00:00:00,13949,-20.98,55.121,66.76
2019-01-13 00:15:00,13950,-20.026,56.219,67.24
2019-01-13 00:30:00,13951,-19.331,57.247,67.81
2019-01-13 00:45:00,13952,-18.607,58.067,68.16
2019-01-13 01:00:00,13953,-17.857,58.705,68.31
2019-01-13 01:15:00,13954,-16.955,58.995,68.02
2019-01-13 01:30:00,13955,-16.202,58.965,67.50
2019-01-13 01:45:00,13956,-15.587,58.639,66.77
2019-01-13 02:00:00,13957,-14.786,57.827,65.44
2019-01-13 02:15:00,13958,-14.081,56.69,63.84
2019-01-13 02:30:00,13959,-13.543,55.404,62.21
2019-01-13 02:45:00,13960,-13.05,53.959,60.44
2019-01-13 03:00:00,13961,-13.013,52.235,58.69
2019-01-13 03:15:00,13962,-12.306,50.399,56.40
2019-01-13 03:30:00,13963,-11.541,48.69,54.19
2019-01-13 03:45:00,13964,-11.218,46.123,51.41
2019-01-13 04:00:00,13965,-11.076,42.918,48.12
2019-01-13 04:15:00,13966,-10.792,40.367,45.38
2019-01-13 04:30:00,13967,-10.023,38.17,42.68
2019-01-13 04:45:00,13968,-9.919,36.235,40.68
2019-01-13 05:00:00,13969,-9.747,34.504,38.84
2019-01-13 05:15:00,13970,-9.168,32.922,36.88
2019-01-13 05:30:00,13971,-8.73,31.16,34.83
2019-01-13 05:45:00,13972,-8.231,30.067,33.42
2019-01-13 06:00:00,13973,-8.033,28.971,32.19
2019-01-13 06:15:00,13974,-7.413,27.906,30.72
2019-01-13 06:30:00,13975,-6.77,26.804,29.20
2019-01-13 06:45:00,13976,-6.294,25.869,27.96
2019-01-13 07:00:00,13977,-5.729,24.841,26.56
2019-01-13 07:15:00,13978,-4.926,23.855,25.06
2019-01-13 07:30:00,13979,-4.348,22.878,23.70
2019-01-13 07:45:00,13980,-3.627,21.743,22.10
2019-01-13 08:00:00,13981,-2.947,21.146,21.06
2019-01-13 08:15:00,13982,-2.508,20.465,20.10
2019-01-13 08:30:00,13983,-2.392,19.663,19.22
2019-01-13 08:45:00,13984,-2.189,18.929,18.35
2019-01-13 09:00:00,13985,-2.218,18.211,17.65
2019-01-13 09:15:00,13986,-2.859,17.653,17.51
2019-01-13 09:30:00,13987,-3.627,17.316,17.67
2019-01-13 09:45:00,13988,-3.687,16.824,17.22
2019-01-13 10:00:00,13989,-3.747,16.495,16.93
2019-01-13 10:15:00,13990,-4.287,16.139,16.93
2019-01-13 10:30:00,13991,-5.141,15.768,17.11
2019-01-13 10:45:00,13992,-6.073,15.523,17.47
2019-01-13 11:00:00,13993,-6.77,15.356,17.76
2019-01-13 11:15:00,13994,-7.608,15.183,18.13
2019-01-13 11:30:00,13995,-8.066,15.094,18.34
2019-01-13 11:45:00,13996,-8.497,15.071,18.59
2019-01-13 12:00:00,13997,-9.066,15.106,19.00
2019-01-13 12:15:00,13998,-10.371,15.006,19.75
2019-01-13 12:30:00,13999,-12.049,15.079,20.91
2019-01-13 12:45:00,14000,-12.714,15.108,21.37
2019-01-13 13:00:00,14001,-13.965,15.106,22.18
2019-01-13 13:15:00,14002,-14.12,15.225,22.40
2019-01-13 13:30:00,14003,-15.064,15.365,23.16
2019-01-13 13:45:00,14004,-16.16,15.465,23.97
2019-01-13 14:00:00,14005,-18.076,15.518,25.27
2019-01-13 14:15:00,14006,-19.793,15.299,26.16
2019-01-13 14:30:00,14007,-20.451,15.264,26.56
2019-01-13 14:45:00,14008,-20.404,15.642,26.90
2019-01-13 15:00:00,14009,-20.214,16.152,27.29
2019-01-13 15:15:00,14010,-20.073,16.722,27.77
2019-01-13 15:30:00,14011,-20.167,17.215,28.32
2019-01-13 15:45:00,14012,-20.262,17.645,28.82
2019-01-13 16:00:00,14013,-20.451,17.758,29.05
2019-01-13 16:15:00,14014,-20.738,17.802,29.28
2019-01-13 16:30:00,14015,-21.125,17.779,29.51
2019-01-13 16:45:00,14016,-21.125,17.965,29.70
2019-01-13 17:00:00,14017,-21.077,18.154,29.85
2019-01-13 17:15:00,14018,-20.931,18.348,29.95
2019-01-13 17:30:00,14019,-20.738,18.484,29.96
2019-01-13 17:45:00,14020,-20.69,18.487,29.94
2019-01-13 18:00:00,14021,-20.642,18.428,29.85
2019-01-13 18:15:00,14022,-20.451,18.502,29.80
2019-01-13 18:30:00,14023,-20.262,18.545,29.72
2019-01-13 18:45:00,14024,-20.356,18.446,29.68
2019-01-13 19:00:00,14025,-20.451,18.254,29.55
2019-01-13 19:15:00,14026,-20.69,18.022,29.47
2019-01-13 19:30:00,14027,-21.419,17.575,29.50
2019-01-13 19:45:00,14028,-22.269,17.215,29.69
2019-01-13 20:00:00,14029,-23.145,16.946,29.99
2019-01-13 20:15:00,14030,-23.462,16.804,30.05
2019-01-13 20:30:00,14031,-23.728,16.758,30.18
2019-01-13 20:45:00,14032,-23.781,16.847,30.30
2019-01-13 21:00:00,14033,-23.835,17.183,30.68
2019-01-13 21:15:00,14034,-24.323,17.523,31.33
2019-01-13 21:30:00,14035,-24.433,18.008,31.89
2019-01-13 21:45:00,14036,-24.378,18.563,32.41
2019-01-13 22:00:00,14037,-23.943,19.173,32.74
2019-01-13 22:15:00,14038,-23.462,19.846,33.10
2019-01-13 22:30:00,14039,-23.041,20.486,33.46
2019-01-13 22:45:00,14040,-22.626,21.186,33.89
2019-01-13 23:00:00,14041,-22.117,22.045,34.42
2019-01-13 23:15:00,14042,-21.272,22.99,34.82
2019-01-13 23:30:00,14043,-20.356,23.911,35.14
2019-01-13 23:45:00,14044,-19.7,25.025,35.83
2019-01-14 00:00:00,14045,-18.877,25.972,36.24
2019-01-14 00:15:00,14046,-18.032,26.8,36.52
2019-01-14 00:30:00,14047,-17.04,27.399,36.48
2019-01-14 00:45:00,14048,-16.202,27.683,36.21
2019-01-14 01:00:00,14049,-15.506,27.712,35.79
2019-01-14 01:15:00,14050,-14.984,27.452,35.19
2019-01-14 01:30:00,14051,-14.628,26.931,34.44
2019-01-14 01:45:00,14052,-14.314,26.283,33.59
2019-01-14 02:00:00,14053,-14.159,25.711,32.91
2019-01-14 02:15:00,14054,-13.965,25.265,32.34
2019-01-14 02:30:00,14055,-13.811,24.937,31.91
2019-01-14 02:45:00,14056,-13.505,24.683,31.46
2019-01-14 03:00:00,14057,-13.088,24.56,31.07
2019-01-14 03:15:00,14058,-12.528,24.324,30.47
2019-01-14 03:30:00,14059,-12.233,24.035,29.99
2019-01-14 03:45:00,14060,-11.65,23.642,29.21
2019-01-14 04:00:00,14061,-10.686,23.463,28.41
2019-01-14 04:15:00,14062,-10.023,23.073,27.59
2019-01-14 04:30:00,14063,-8.999,22.643,26.49
2019-01-14 04:45:00,14064,-8.331,22.058,25.47
2019-01-14 05:00:00,14065,-7.413,21.423,24.24
2019-01-14 05:15:00,14066,-6.866,20.886,23.35
2019-01-14 05:30:00,14067,-6.325,20.122,22.23
2019-01-14 05:45:00,14068,-6.357,19.575,21.71
2019-01-14 06:00:00,14069,-6.325,19.16,21.27
2019-01-14 06:15:00,14070,-5.948,18.958,20.82
2019-01-14 06:30:00,14071,-5.449,18.763,20.30
2019-01-14 06:45:00,14072,-5.049,18.465,19.75
2019-01-14 07:00:00,14073,-4.287,18.154,18.94
2019-01-14 07:15:00,14074,-3.687,17.865,18.26
2019-01-14 07:30:00,14075,-2.918,17.617,17.51
2019-01-14 07:45:00,14076,-2.247,17.296,16.76
2019-01-14 08:00:00,14077,-1.584,17.072,16.10
2019-01-14 08:15:00,14078,-1.242,16.764,15.57
2019-01-14 08:30:00,14079,-1.356,16.364,15.25
2019-01-14 08:45:00,14080,-1.356,16.035,14.92
2019-01-14 09:00:00,14081,-1.413,15.638,14.56
2019-01-14 09:15:00,14082,-1.413,15.309,14.23
2019-01-14 09:30:00,14083,-1.641,15.034,14.10
2019-01-14 09:45:00,14084,-2.742,14.78,14.56
2019-01-14 10:00:00,14085,-3.807,14.431,14.91
2019-01-14 10:15:00,14086,-4.834,14.216,15.36
2019-01-14 10:30:00,14087,-5.698,14.075,15.78
2019-01-14 10:45:00,14088,-6.738,13.926,16.31
2019-01-14 11:00:00,14089,-7.608,13.819,16.76
2019-01-14 11:15:00,14090,-9.066,13.618,17.51
2019-01-14 11:30:00,14091,-9.816,13.614,17.99
2019-01-14 11:45:00,14092,-10.757,13.665,18.66
2019-01-14 12:00:00,14093,-11.65,13.686,19.26
2019-01-14 12:15:00,14094,-12.306,13.718,19.72
2019-01-14 12:30:00,14095,-13.505,13.787,20.57
2019-01-14 12:45:00,14096,-14.314,13.811,21.12
2019-01-14 13:00:00,14097,-15.385,13.885,21.89
2019-01-14 13:15:00,14098,-16.284,13.967,22.55
2019-01-14 13:30:00,14099,-17.125,14.084,23.22
2019-01-14 13:45:00,14100,-17.988,14.23,23.92
2019-01-14 14:00:00,14101,-18.922,14.371,24.67
2019-01-14 14:15:00,14102,-19.793,14.546,25.41
2019-01-14 14:30:00,14103,-20.356,14.705,25.94
2019-01-14 14:45:00,14104,-20.931,14.925,26.53
2019-01-14 15:00:00,14105,-21.419,15.024,26.95
2019-01-14 15:15:00,14106,-21.766,15.317,27.46
2019-01-14 15:30:00,14107,-22.016,15.615,27.93
2019-01-14 15:45:00,14108,-22.218,15.946,28.39
2019-01-14 16:00:00,14109,-22.473,16.335,28.94
2019-01-14 16:15:00,14110,-22.626,16.636,29.34
2019-01-14 16:30:00,14111,-22.833,16.872,29.71
2019-01-14 16:45:00,14112,-23.041,17.014,29.99
2019-01-14 17:00:00,14113,-23.041,17.231,30.21
2019-01-14 17:15:00,14114,-22.218,17.589,30.03
2019-01-14 17:30:00,14115,-22.168,17.963,30.37
2019-01-14 17:45:00,14116,-22.016,18.034,30.34
2019-01-14 18:00:00,14117,-21.272,18.327,30.15
2019-01-14 18:15:00,14118,-20.642,18.552,29.97
2019-01-14 18:30:00,14119,-20.547,18.558,29.91
2019-01-14 18:45:00,14120,-20.547,18.496,29.85
2019-01-14 19:00:00,14121,-20.451,18.688,29.98
2019-01-14 19:15:00,14122,-20.931,18.596,30.20
2019-01-14 19:30:00,14123,-22.117,18.275,30.65
2019-01-14 19:45:00,14124,-23.198,17.9,30.98
2019-01-14 20:00:00,14125,-23.835,17.768,31.26
2019-01-14 20:15:00,14126,-23.997,17.851,31.45
2019-01-14 20:30:00,14127,-24.16,18.148,31.85
2019-01-14 20:45:00,14128,-24.488,18.495,32.41
2019-01-14 21:00:00,14129,-24.876,18.837,33.01
2019-01-14 21:15:00,14130,-24.988,19.196,33.44
2019-01-14 21:30:00,14131,-24.876,19.631,33.80
2019-01-14 21:45:00,14132,-24.876,20.148,34.32
2019-01-14 22:00:00,14133,-24.654,20.741,34.77
2019-01-14 22:15:00,14134,-24.214,21.439,35.18
2019-01-14 22:30:00,14135,-23.515,22.308,35.59
2019-01-14 22:45:00,14136,-22.269,23.28,35.75
2019-01-14 23:00:00,14137,-20.931,24.534,36.14
2019-01-14 23:15:00,14138,-20.404,25.907,37.17
2019-01-14 23:30:00,14139,-19.423,26.834,37.46
2019-01-14 23:45:00,14140,-18.607,27.568,37.66
2019-01-15 00:00:00,14141,-17.683,27.889,37.38
2019-01-15 00:15:00,14142,-17.467,28.814,38.17
2019-01-15 00:30:00,14143,-17.04,29.334,38.41
2019-01-15 00:45:00,14144,-16.367,29.757,38.40
2019-01-15 01:00:00,14145,-15.791,30.353,38.62
2019-01-15 01:15:00,14146,-15.709,31.444,39.65
2019-01-15 01:30:00,14147,-15.628,32.231,40.39
2019-01-15 01:45:00,14148,-15.224,32.81,40.71
2019-01-15 02:00:00,14149,-15.064,33.065,40.86
2019-01-15 02:15:00,14150,-15.144,32.608,40.45
2019-01-15 02:30:00,14151,-15.184,32.515,40.38
2019-01-15 02:45:00,14152,-14.984,32.864,40.60
2019-01-15 03:00:00,14153,-14.746,33.337,40.92
2019-01-15 03:15:00,14154,-14.471,33.873,41.28
2019-01-15 03:30:00,14155,-14.667,34.121,41.65
2019-01-15 03:45:00,14156,-14.905,34.097,41.79
2019-01-15 04:00:00,14157,-14.549,33.655,41.11
2019-01-15 04:15:00,14158,-13.811,33.43,40.41
2019-01-15 04:30:00,14159,-13.505,33.131,39.91
2019-01-15 04:45:00,14160,-13.239,32.072,38.68
2019-01-15 05:00:00,14161,-12.975,31.099,37.53
2019-01-15 05:15:00,14162,-12.676,30.459,36.70
2019-01-15 05:30:00,14163,-12.454,29.87,35.97
2019-01-15 05:45:00,14164,-12.306,29.517,35.52
2019-01-15 06:00:00,14165,-12.123,29.411,35.29
2019-01-15 06:15:00,14166,-12.602,29.796,35.99
2019-01-15 06:30:00,14167,-13.05,29.938,36.42
2019-01-15 06:45:00,14168,-13.505,30.261,37.04
2019-01-15 07:00:00,14169,-13.772,31.024,37.98
2019-01-15 07:15:00,14170,-13.811,31.685,38.66
2019-01-15 07:30:00,14171,-13.734,31.874,38.80
2019-01-15 07:45:00,14172,-13.888,31.497,38.52
2019-01-15 08:00:00,14173,-14.667,31.603,39.14
2019-01-15 08:15:00,14174,-14.786,31.893,39.50
2019-01-15 08:30:00,14175,-14.589,31.731,39.21
2019-01-15 08:45:00,14176,-15.024,31.87,39.64
2019-01-15 09:00:00,14177,-15.064,31.806,39.60
2019-01-15 09:15:00,14178,-15.305,31.963,39.91
2019-01-15 09:30:00,14179,-14.628,31.728,39.24
2019-01-15 09:45:00,14180,-14.12,30.931,38.11
2019-01-15 10:00:00,14181,-14.004,30.215,37.32
2019-01-15 10:15:00,14182,-14.042,29.726,36.85
2019-01-15 10:30:00,14183,-13.734,29.876,36.80
2019-01-15 10:45:00,14184,-13.657,29.457,36.33
2019-01-15 11:00:00,14185,-13.926,29.646,36.70
2019-01-15 11:15:00,14186,-14.159,28.621,35.82
2019-01-15 11:30:00,14187,-14.197,27.641,34.87
2019-01-15 11:45:00,14188,-14.471,26.853,34.26
2019-01-15 12:00:00,14189,-14.826,26.149,33.79
2019-01-15 12:15:00,14190,-15.669,25.805,33.99
2019-01-15 12:30:00,14191,-16.451,25.161,33.85
2019-01-15 12:45:00,14192,-16.912,24.726,33.72
2019-01-15 13:00:00,14193,-17.338,24.448,33.72
2019-01-15 13:15:00,14194,-17.64,24.18,33.65
2019-01-15 13:30:00,14195,-18.208,23.922,33.76
2019-01-15 13:45:00,14196,-18.787,23.725,33.94
2019-01-15 14:00:00,14197,-20.026,23.448,34.46
2019-01-15 14:15:00,14198,-21.223,23.115,34.91
2019-01-15 14:30:00,14199,-22.016,23.056,35.37
2019-01-15 14:45:00,14200,-22.626,23.132,35.84
2019-01-15 15:00:00,14201,-23.462,23.311,36.56
2019-01-15 15:15:00,14202,-24.214,23.435,37.17
2019-01-15 15:30:00,14203,-24.765,23.693,37.79
2019-01-15 15:45:00,14204,-25.27,24.014,38.44
2019-01-15 16:00:00,14205,-25.101,24.327,38.64
2019-01-15 16:15:00,14206,-24.765,24.953,39.05
2019-01-15 16:30:00,14207,-24.269,25.471,39.25
2019-01-15 16:45:00,14208,-24.105,25.784,39.45
2019-01-15 17:00:00,14209,-24.16,25.869,39.57
2019-01-15 17:15:00,14210,-23.997,25.852,39.45
2019-01-15 17:30:00,14211,-23.674,25.999,39.39
2019-01-15 17:45:00,14212,-23.356,26.145,39.33
2019-01-15 18:00:00,14213,-22.989,26.295,39.24
2019-01-15 18:15:00,14214,-22.575,26.389,39.06
2019-01-15 18:30:00,14215,-22.422,26.342,38.92
2019-01-15 18:45:00,14216,-22.833,26.068,38.91
2019-01-15 19:00:00,14217,-22.937,25.88,38.79
2019-01-15 19:15:00,14218,-23.462,25.717,38.97
2019-01-15 19:30:00,14219,-24.051,25.579,39.21
2019-01-15 19:45:00,14220,-24.433,26.949,40.83
2019-01-15 20:00:00,14221,-24.105,29.2,42.87
2019-01-15 20:15:00,14222,-23.728,31.734,45.16
2019-01-15 20:30:00,14223,-23.145,33.662,46.71
2019-01-15 20:45:00,14224,-22.729,34.927,47.70
2019-01-15 21:00:00,14225,-22.218,36.025,48.47
2019-01-15 21:15:00,14226,-21.716,36.949,49.06
2019-01-15 21:30:00,14227,-21.37,37.508,49.40
2019-01-15 21:45:00,14228,-21.716,37.382,49.50
2019-01-15 22:00:00,14229,-22.524,36.858,49.50
2019-01-15 22:15:00,14230,-22.678,36.379,49.12
2019-01-15 22:30:00,14231,-22.885,36.357,49.23
2019-01-15 22:45:00,14232,-22.937,36.495,49.40
2019-01-15 23:00:00,14233,-22.781,37.088,49.90
2019-01-15 23:15:00,14234,-22.016,37.722,50.03
2019-01-15 23:30:00,14235,-21.077,38.607,50.31
2019-01-15 23:45:00,14236,-20.499,39.25,50.57
2019-01-16 00:00:00,14237,-19.7,39.517,50.32
2019-01-16 00:15:00,14238,-18.922,39.408,49.71
2019-01-16 00:30:00,14239,-18.208,38.971,48.81
2019-01-16 00:45:00,14240,-17.338,38.577,47.85
2019-01-16 01:00:00,14241,-16.828,38.286,47.22
2019-01-16 01:15:00,14242,-16.367,36.844,45.48
2019-01-16 01:30:00,14243,-15.791,35.461,43.73
2019-01-16 01:45:00,14244,-15.305,34.175,42.12
2019-01-16 02:00:00,14245,-14.707,33.161,40.72
2019-01-16 02:15:00,14246,-14.353,32.235,39.56
2019-01-16 02:30:00,14247,-14.197,31.588,38.82
2019-01-16 02:45:00,14248,-13.772,30.873,37.82
2019-01-16 03:00:00,14249,-13.811,30.415,37.39
2019-01-16 03:15:00,14250,-13.888,30.286,37.31
2019-01-16 03:30:00,14251,-13.811,30.172,37.15
2019-01-16 03:45:00,14252,-14.236,29.709,36.96
2019-01-16 04:00:00,14253,-14.589,29.313,36.80
2019-01-16 04:15:00,14254,-14.786,29.113,36.72
2019-01-16 04:30:00,14255,-15.064,29.058,36.85
2019-01-16 04:45:00,14256,-15.224,29.286,37.18
2019-01-16 05:00:00,14257,-15.224,29.528,37.42
2019-01-16 05:15:00,14258,-15.144,29.596,37.44
2019-01-16 05:30:00,14259,-15.709,29.696,37.91
2019-01-16 05:45:00,14260,-15.832,30.017,38.31
2019-01-16 06:00:00,14261,-16.078,30.447,38.90
2019-01-16 06:15:00,14262,-16.037,30.812,39.24
